id,sentiment,message
review-positivo-1173,positivo,"¡Hola! Quería dejar un comentario sobre la experiencia que tuve cuando tuve un problema con la app. Al principio estaba un poco frustrado porque no sabía qué hacer, pero el equipo de soporte fue increíblemente rápido y atento. Resolvieron mi inconveniente en menos de 24 horas, y aunque tuve que esperar un poco, me mantuvieron informado sobre cada paso. También me dieron algunas recomendaciones útiles para evitar que ese problema volviera a ocurrir. Realmente aprecio la dedicación y el esfuerzo que ponen en ayudar a los usuarios. Sin duda, seguiré utilizando el servicio. ¡Gracias!"
review-negativo-1174,negativo,"La verdad es que estoy bastante decepcionado con el tiempo de respuesta que he tenido. En varias ocaciones he tenido que esperar días enteros para recibir alguna respuesta a mis consultas, y eso me resulta frustrante. No entiendo cómo pueden tardar tanto para resolver un problema sencillo. Además, parece que no hay un seguimiento claro de los casos, ya que a veces tengo que volver a preguntar lo mismo. Esto me ha hecho dudar de continuar utilizando el servicio, pues uno espera un apoyo más rápido cuando hay inconvenientes. Espero que esto mejore pronto."
review-neutral-1175,neutral,"Recientemente utilicé el servicio y mi experiencia fue bastante estándar. La atención al cliente fue correcta, aunque no siempre respondió de inmediato a mis consultas. El tiempo de espera para recibir mi pedido fue el que esperaría en general, ni más rápido ni más lento. La calidad del producto cumplió con lo que esperaba, sin sorpresas. En general, no tengo quejas importantes, pero tampoco tengo grandes elogios. Solo un servicio que se hizo lo que se supuso que debía hacer. Puede ser útil para quienes buscan algo básico, pero no es excepcional."
review-positivo-1176,positivo,"¡Hola! Quería compartir mi experiencia usando la app. La verdad es que me ha sorprendido lo intuitiva que resulta. Desde el primer momento, todo fue muy fácil de entender y navegar. Me encantan los colores y la interfaz, hacen que sea un verdadero placer utilizarla. También aprecio mucho que cargue rápido, no tengo que esperar varios segundos para que se abra cada sección. Además, las funciones son muy útiles y me han ayudado mucho en mi día a día. Sin duda, recomendaría esta app a mis amigos. ¡Sigan así con el buen trabajo!"
review-negativo-1177,negativo,"La verdad es que he tenido varios problemas con la funcionalidad del sistema últimamente. A menudo se congela cuando intento cargar mis documentos, y eso me hace perder tiempo valioso. Además, las opciones de búsqueda son bastante confusas y no siempre encuentran lo que busco. Me gustaría que la interfaz fuese más intuitiva, porque la actual hace que todo sea más complicado de lo que debería ser. Realmente espero que mejoren estas cosas, porque en este momento es frustrante intentar trabajar con esta herramienta. Gracias."
review-neutral-1178,neutral,"El proceso de onboarding fue bastante claro, aunque había algunos pasos que me resultaron un poco confusos. Por ejemplo, la transición entre la explicación de las herramientas y la práctica fue abrupta. Además, el tiempo destinado para familiarizarse con las funciones podría haber sido un poco más amplio. Me gustó que hubiera recursos disponibles en forma de tutoriales, aunque me costó un poco encontrar algunos. En general, me parece que es un buen comienzo, pero hay áreas donde se podría mejorar para que nuevos usuarios se sientan más apoyados. Agradezco el esfuerzo y espero que tomen en cuenta estos comentarios para futuras mejoras."
review-positivo-1179,positivo,"¡Hola! Quería tomarme un momento para comentar sobre la documentación que ofrecen. La verdad es que me ha parecido muy clara y fácil de seguir. Encontré las explicaciones bien detalladas y los ejemplos me ayudaron un montón a entender mejor los conceptos. Además, la sección de preguntas frecuentes es super útil, porque resolvió algunas dudas que tenía. Aprecié mucho que el lenguaje fuera accesible y no lleno de jerga técnica. Se nota que han puesto esfuerzo en hacer que sea amigable para todos. Definitivamente, seguiré consultando la ayuda cuando lo necesite. ¡Gracias por su gran trabajo!"
review-negativo-1180,negativo,"Lamentablemente, mi experiencia con el soporte técnico ha sido bastante frustrante. Tuve un problema con mi computadora y tardaron más de una hora en responder mi primer llamado. Cuando finalmente lo hicieron, la persona parecía no entender bien la situación y me brindó soluciones que no funcionaron. Cada vez que tenía que llamar de nuevo, tenía que repetir todo desde cero, lo que es muy molesto. Me siento perdido y ya estoy considerando cambiar de compañía, porque aunque tienen buenos productos, el soporte ha sido un desastre total. Espero que mejoren este aspecto, porque es el único lugar donde estoy teniendo problemas."
review-neutral-1181,neutral,"He estado usando la plataforma por un par de semanas y la verdad es que me parece bastante funcional. El diseño es claro y fácil de navegar, aunque a veces tardan un poco en cargar algunas secciones. Las opciones para personalizar el perfil son buenas, pero me gustaría que hubiera más herramientas de interacciones. La variedad de contenido es interesante, aunque hay momentos en que siento que se repiten los temas. En general, cumple con lo que necesito, pero hay aspectos que podrían mejorarse. Espero seguir usandola y ver cómo avanzan con futuras actualizaciones."
review-positivo-1182,positivo,"Quiero agradecer a su equipo de atención al cliente por la ayuda que me brindaron. Tuve un problema con mi pedido y, aunque estaba un poco estresado, la persona que me atendió fue súper amable y paciente. Me explicó todo el proceso de devolución y me hizo sentir que realmente les importaba. En menos de 24 horas tuve una solución. A veces es difícil conseguir un buen servicio, pero ustedes lo han logrado. Definitivamente seguiré comprando con ustedes y recomendando a mis amigos. ¡Gracias de nuevo!"
review-negativo-1183,negativo,"La verdad es que tenía muchas expectativas sobre la resolución de problemas en su plataforma, pero me he llevado una gran decepción. Intenté solucionar un problema que llevaba semanas sin resolver, y el servicio de atención al cliente fue todo menos útil. Las respuestas fueron súper genéricas y no abordaron mi situación específica. Además, tuve que esperar mucho tiempo para obtener una respuesta y cuando finalmente lo hicieron, no servía de nada. Agradecería un enfoque más personalizado en situaciones así, porque la frustración solo aumentó. No sé si seguiré usando este servicio si no cambian en este aspecto."
review-neutral-1184,neutral,"Hola, quería comentar sobre el tiempo de respuesta que he tenido con el soporte. En general, he notado que a veces la espera puede ser un poco larga, especialmente en horas pico. Sin embargo, en otras ocasiones, logran responder rápido. Creo que sería útil tener más aclaraciones sobre los tiempos estimados de respuesta. Entiendo que pueden tener mucha carga, así que no es siempre malo, pero un poco más de consistencia en el tiempo sería apreciado. Gracias por atender mi comentario."
review-positivo-1185,positivo,"¡Hola! Quería comentarles que la experiencia que tuve con su servicio fue súper agradable. Desde el momento en que hice la llamada, el personal fue muy amable y atento. Me ayudaron con todas mis dudas y me hicieron sentir en confianza. La entrega fue puntual, y mi producto llegó en perfectas condiciones. Además, me encantó que me preguntaran si necesitaba algo más, eso siempre suma. Definitivamente seguiré utilizando su servicio y lo recomendaré a mis amigos. ¡Gracias por tan buen trato!"
review-negativo-1186,negativo,"La verdad es que mi experiencia con la app ha sido frustrante. Me cuesta mucho navegar, y a menudo se queda trabada. Intenté seguir las instrucciones, pero parecen más confusas que ayudar. A veces las notificaciones no llegan y me pierdo de información importante. Además, las funciones que deberían facilitar las cosas repente no funcionan y tengo que reiniciar todo. Le he dado varias oportunidades, pero me siento decepcionado. Solo quería algo sencillo y práctico, pero esto no ha cumplido con mis expectativas. Espero que mejoren pronto porque realmente necesita ajustes."
review-neutral-1187,neutral,"La funcionalidad del sistema es aceptable, aunque hay algunas cosas que podrían mejorar. A veces, la navegación entre las diferentes secciones se siente un poco lenta, lo que puede ser frustrante. Sin embargo, todas las opciones están ahí y es bastante fácil encontrar lo que buscas si tienes un poco de paciencia. También he notado que algunas funciones no siempre cargan correctamente, pero reiniciar la página suele resolverlo. La presentación de la información es clara y los gráficos son bastante buenos, lo que facilita la comprensión de los datos. En general, no me ha dado muchos problemas, solo unas cuantas pequeñas fallas aquí y allá."
review-positivo-1188,positivo,"¡Hola! Quería compartir mi experiencia con el proceso de onboarding. La verdad es que me sorprendió lo fácil y claro que fue todo. Desde el primer momento, recibí ayudas súper útiles y el tutorial me guió paso a paso sin hacerme sentir abrumado. Me gustó mucho la interacción con el equipo, siempre dispuestos a responder mis preguntas. Además, los recursos que proporcionaron, como videos y consejos, hicieron que me sintiera mucho más cómodo con la plataforma. En general, fue una bienvenida muy cálida y bien organizada. ¡Definitivamente me siento listo para empezar! Gracias por hacerlo tan sencillo."
